,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
397,Ben Uzoh,23,2TM,PG,18,8,370,10.9,.377,.010,.192,6.0,15.1,10.6,26.8,2.5,0.7,15.0,16.1,-0.2,0.4,0.2,.032,-3.0,1.9,-1.1,0.1
398,Ben Uzoh,23,CLE,PG,2,0,13,21.0,.400,.000,.000,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,0.0,0.0,0.0,.161,2.8,3.1,5.9,0.0
399,Ben Uzoh,23,TOR,PG,16,8,357,10.5,.376,.011,.202,5.6,15.0,10.3,26.7,2.4,0.7,15.7,16.0,-0.2,0.4,0.2,.027,-3.2,1.8,-1.4,0.1
400,Andrew Bogut,27,MIL,C,12,12,364,14.9,.465,.007,.169,6.5,24.3,15.1,13.7,1.7,5.0,14.1,20.6,-0.1,0.6,0.5,.062,-1.9,2.3,0.5,0.2
401,Luke Walton,31,2TM,PF,30,0,364,3.4,.423,.308,.000,4.0,11.4,7.6,14.8,0.7,0.2,29.3,11.4,-0.4,0.1,-0.4,-0.050,-5.7,-1.4,-7.1,-0.5
402,Luke Walton,31,LAL,SF,9,0,65,8.9,.429,.286,.000,10.8,13.1,12.0,11.6,1.6,0.0,12.5,11.3,0.0,0.1,0.1,.072,-2.7,1.3,-1.5,0.0
403,Luke Walton,31,CLE,PF,21,0,299,2.2,.422,.314,.000,2.6,11.1,6.7,15.5,0.5,0.3,32.9,11.4,-0.5,0.0,-0.5,-0.076,-6.3,-2.0,-8.4,-0.5
404,Jimmy Butler,22,CHI,SG,42,0,359,12.5,.526,.139,.709,7.3,10.1,8.7,5.7,1.6,1.0,11.9,14.9,0.5,0.6,1.1,.144,-1.8,0.5,-1.3,0.1
405,Walker Russell,29,DET,PG,28,0,357,7.2,.401,.137,.232,2.3,6.6,4.4,26.0,2.7,0.2,24.0,17.8,-0.6,0.3,-0.4,-0.049,-4.6,-0.9,-5.5,-0.3
406,Royal Ivey,30,OKC,SG,34,0,354,4.7,.464,.726,.110,0.3,6.9,3.9,4.1,2.0,0.0,10.5,10.9,-0.1,0.3,0.2,.025,-4.3,0.5,-3.7,-0.1
407,Al Horford,25,ATL,C,11,11,348,19.0,.585,.010,.291,8.8,17.1,13.0,11.7,1.5,3.1,12.1,17.9,0.8,0.6,1.3,.180,1.8,1.5,3.4,0.5
408,DeMarre Carroll,25,2TM,PF,24,9,348,11.1,.478,.181,.152,9.1,8.3,8.8,8.1,1.8,0.2,8.9,15.9,0.3,0.2,0.5,.069,-1.4,-0.6,-1.9,0.0
409,DeMarre Carroll,25,DEN,PF,4,0,21,25.2,1.000,.000,.000,0.0,16.2,8.3,27.7,0.0,0.0,25.0,17.0,0.1,0.0,0.1,.211,6.7,2.6,9.3,0.1
410,DeMarre Carroll,25,UTA,SF,20,9,327,10.1,.448,.192,.162,9.7,7.8,8.8,6.9,1.9,0.2,7.8,15.8,0.2,0.2,0.4,.060,-1.9,-0.8,-2.6,-0.1
411,Maurice Evans,33,WAS,SF,24,0,343,9.0,.497,.402,.116,2.6,5.3,3.9,4.2,2.1,0.0,7.8,16.7,0.2,0.1,0.3,.041,-2.9,-0.8,-3.6,-0.1
412,Lester Hudson,27,2TM,PG,16,0,334,13.9,.483,.395,.253,2.3,13.8,7.8,20.6,2.2,0.7,15.1,28.6,-0.1,0.2,0.1,.012,-1.4,-1.4,-2.7,-0.1
413,Lester Hudson,27,CLE,PG,13,0,314,14.7,.492,.404,.252,2.4,14.7,8.3,21.4,2.3,0.7,15.2,28.3,0.0,0.2,0.2,.026,-0.9,-0.8,-1.7,0.0
414,Lester Hudson,27,MEM,PG,3,0,20,0.4,.365,.273,.273,0.0,0.0,0.0,8.2,0.0,0.0,14.0,32.4,-0.1,0.0,-0.1,-0.207,-8.5,-9.7,-18.2,-0.1
415,Semih Erden,25,CLE,C,28,9,333,9.9,.538,.000,.554,6.6,18.5,12.3,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,.057,-4.6,-0.2,-4.8,-0.2
416,E'Twaun Moore,22,BOS,PG,38,0,331,8.8,.474,.398,.062,1.5,9.9,5.9,17.0,1.8,0.7,15.3,19.9,-0.3,0.5,0.2,.031,-3.3,0.9,-2.4,0.0
417,DeSagana Diop,30,CHA,C,27,9,325,6.8,.347,.000,.143,11.2,19.0,15.0,11.0,1.0,3.0,29.9,9.0,-0.3,0.2,-0.2,-0.025,-5.6,-0.2,-5.9,-0.3
418,Terrel Harris,24,MIA,SG,22,1,318,6.7,.434,.470,.253,7.0,11.9,9.6,12.2,1.5,0.5,21.3,17.1,-0.3,0.4,0.1,.011,-4.4,-0.7,-5.1,-0.3
419,Eric Gordon,23,NOH,SG,9,9,310,19.2,.549,.286,.464,0.8,8.7,4.8,19.3,2.3,1.1,12.5,29.4,0.5,0.3,0.7,.115,2.2,-0.3,1.9,0.3
420,Jason Collins,33,ATL,C,30,10,308,3.7,.418,.000,.375,4.6,13.6,9.1,4.6,0.7,0.7,17.7,8.6,-0.2,0.3,0.2,.025,-5.8,-0.3,-6.1,-0.3
421,Dexter Pittman,23,MIA,C,35,6,301,10.4,.498,.000,.298,11.1,16.8,14.1,4.9,1.4,2.2,13.8,19.0,0.1,0.5,0.6,.101,-5.9,-0.1,-6.0,-0.3
422,JaJuan Johnson,22,BOS,PF,36,0,298,11.4,.456,.000,.074,8.3,14.4,11.5,3.6,0.9,3.6,10.1,22.4,-0.3,0.5,0.2,.032,-3.3,-0.6,-3.9,-0.1
423,Tony Battie,35,PHI,C,27,11,295,7.3,.398,.020,.078,3.0,22.3,12.6,7.6,0.7,1.5,7.0,9.0,0.0,0.5,0.5,.076,-4.4,1.5,-2.9,-0.1
424,Solomon Jones,27,2TM,PF,21,1,292,9.1,.471,.000,.377,13.1,10.5,11.8,4.9,1.7,3.1,20.2,14.4,0.0,0.3,0.3,.042,-4.0,-0.1,-4.2,-0.2
425,Solomon Jones,27,LAC,PF,10,0,96,5.3,.294,.000,.625,13.5,7.5,10.5,2.8,2.2,4.3,32.9,7.3,-0.1,0.1,0.0,.008,-4.5,-0.1,-4.6,-0.1
426,Solomon Jones,27,NOH,C,11,1,196,11.0,.501,.000,.340,13.0,12.0,12.5,5.9,1.4,2.5,17.6,17.8,0.1,0.2,0.2,.059,-3.8,-0.2,-4.0,-0.1
427,Ronny Turiaf,29,2TM,C,17,5,279,12.3,.597,.030,.667,8.9,20.6,14.8,5.1,2.6,4.9,24.7,9.4,0.2,0.6,0.8,.137,-2.8,2.6,-0.2,0.1
428,Ronny Turiaf,29,WAS,C,4,0,58,10.8,1.000,.000,.000,1.9,21.6,11.7,12.2,5.4,4.0,66.7,6.9,-0.1,0.1,0.1,.057,-4.7,6.0,1.3,0.0
429,Ronny Turiaf,29,MIA,C,13,5,221,12.6,.567,.033,.733,10.7,20.3,15.7,3.3,1.9,5.1,16.8,10.0,0.3,0.5,0.7,.158,-2.3,1.7,-0.6,0.1
430,Brian Cardinal,34,DAL,SF,44,0,277,3.3,.373,.891,.109,1.6,12.1,6.9,8.3,1.5,0.6,12.2,11.0,-0.3,0.3,0.0,.004,-5.9,0.8,-5.2,-0.2
431,Brian Cook,31,2TM,PF,32,0,276,5.8,.396,.510,.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,-0.3,0.3,-0.1,-0.011,-6.2,-1.4,-7.6,-0.4
432,Brian Cook,31,LAC,PF,16,0,121,0.0,.305,.551,.082,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,-0.4,0.1,-0.2,-0.098,-9.8,-2.8,-12.6,-0.3
433,Brian Cook,31,WAS,PF,16,0,155,10.4,.484,.469,.122,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,0.0,0.2,0.2,.058,-3.4,-0.3,-3.7,-0.1
434,Jerry Stackhouse,37,ATL,SF,30,0,273,11.5,.490,.380,.230,2.6,7.2,4.9,8.3,1.9,0.8,10.6,21.2,0.0,0.3,0.3,.060,-1.2,0.0,-1.3,0.0
435,Eduardo NÃ¡jera,35,CHA,PF,22,0,270,9.3,.441,.453,.063,4.5,17.2,10.6,7.4,3.7,1.1,9.6,12.4,-0.1,0.3,0.2,.035,-4.6,1.8,-2.9,-0.1
436,Jason Kapono,30,LAL,SG,27,0,269,4.5,.476,.491,.073,0.9,4.8,2.9,6.0,0.6,0.0,9.6,10.7,0.0,0.1,0.1,.021,-4.1,-0.5,-4.6,-0.2
437,Dominique Jones,23,DAL,SG,33,1,268,11.8,.493,.110,.507,3.8,14.6,9.2,24.6,2.0,1.5,23.9,20.3,-0.1,0.4,0.2,.044,-3.1,1.2,-1.9,0.0
438,Cory Joseph,20,SAS,PG,29,1,266,6.9,.374,.214,.243,2.2,8.5,5.4,17.4,1.4,0.8,13.4,15.4,-0.2,0.2,0.0,.001,-4.4,-0.6,-5.0,-0.2
439,James Singleton,30,WAS,PF,12,0,262,19.6,.600,.120,.200,10.7,24.3,17.4,9.5,1.8,2.3,10.9,15.6,0.7,0.3,1.0,.186,1.2,0.5,1.7,0.2
440,Patty Mills,23,SAS,PG,16,3,261,21.5,.604,.431,.115,1.8,10.3,6.2,25.9,2.0,0.3,16.0,28.4,0.6,0.3,0.9,.161,3.6,-1.2,2.5,0.3
441,Jordan Hamilton,21,DEN,SF,26,2,258,13.9,.508,.423,.045,5.1,22.4,14.0,12.6,0.8,0.9,12.4,22.3,0.1,0.2,0.3,.055,1.3,-1.1,0.1,0.1
442,Mickell Gladness,25,2TM,PF,26,7,252,9.5,.436,.000,.203,6.4,19.8,13.2,2.9,0.8,6.1,9.8,13.1,-0.1,0.2,0.2,.029,-4.6,-0.1,-4.7,-0.2
443,Mickell Gladness,25,MIA,PF,8,0,28,1.8,.333,.000,.000,4.4,41.1,23.5,9.8,1.9,2.9,50.0,9.9,-0.1,0.1,0.0,-0.004,-9.4,2.8,-6.6,0.0
444,Mickell Gladness,25,GSW,PF,18,7,224,10.5,.441,.000,.214,6.6,17.2,11.9,2.0,0.7,6.5,6.1,13.4,0.0,0.2,0.2,.033,-4.0,-0.5,-4.5,-0.1
445,Malcolm Lee,21,MIN,SG,19,0,243,9.3,.466,.169,.288,4.1,7.8,5.9,19.8,1.7,1.2,20.4,15.3,0.0,0.1,0.1,.024,-3.5,-0.3,-3.8,-0.1
446,Jon Brockman,24,MIL,PF,35,0,239,6.6,.359,.022,.333,14.8,19.9,17.3,5.2,0.9,0.3,16.2,11.4,-0.1,0.2,0.1,.023,-4.4,-2.0,-6.5,-0.3
447,Josh Selby,20,MEM,PG,28,0,237,3.3,.403,.208,.194,1.0,6.5,3.7,19.3,1.6,0.0,27.1,20.5,-0.7,0.2,-0.5,-0.105,-6.8,-2.0,-8.8,-0.4
448,Ish Smith,23,2TM,PG,26,1,234,14.1,.422,.111,.123,3.4,13.9,8.6,29.2,3.4,0.7,13.2,19.6,0.0,0.3,0.3,.062,-1.9,2.0,0.1,0.1
449,Ish Smith,23,GSW,PG,6,1,63,16.7,.437,.167,.067,3.6,12.6,8.1,24.2,3.3,0.0,3.1,23.3,0.0,0.0,0.1,.069,0.7,2.4,3.1,0.1
450,Ish Smith,23,ORL,PG,20,0,171,13.1,.413,.078,.157,3.3,14.4,8.8,31.1,3.5,0.9,18.0,18.2,0.0,0.3,0.2,.060,-2.8,1.8,-1.0,0.0
451,Luke Harangody,24,CLE,PF,21,1,231,10.4,.427,.323,.185,9.5,16.9,13.0,4.3,1.4,1.0,5.4,14.5,0.1,0.1,0.2,.046,-1.3,-1.6,-3.0,-0.1
452,Jeremy Evans,24,UTA,SF,29,0,217,19.6,.632,.024,.381,9.9,16.6,13.2,9.1,1.5,8.8,9.3,11.2,0.6,0.3,0.9,.193,1.5,3.5,5.0,0.4
453,Wilson Chandler,24,DEN,SF,8,6,215,9.0,.445,.152,.152,3.4,18.4,11.1,12.0,1.4,2.2,17.6,21.2,-0.3,0.2,-0.1,-0.021,-3.6,-1.0,-4.6,-0.1
454,Gilbert Arenas,30,MEM,PG,17,0,211,9.9,.526,.609,.156,1.1,9.0,5.0,13.4,2.8,0.4,14.9,17.3,0.1,0.3,0.4,.088,-3.3,2.0,-1.3,0.0
455,Anthony Carter,36,TOR,PG,24,0,209,8.7,.409,.321,.189,2.8,15.5,9.3,25.9,2.1,1.6,22.8,16.8,-0.3,0.3,0.0,.001,-3.8,0.8,-3.0,-0.1
456,DaJuan Summers,24,NOH,SF,15,6,209,9.0,.493,.246,.138,4.6,8.4,6.6,8.1,1.8,0.0,10.4,17.4,0.1,0.1,0.2,.049,-3.1,-0.2,-3.2,-0.1
457,Hamed Haddadi,26,MEM,C,35,0,206,16.3,.589,.021,.542,15.6,24.9,20.1,6.1,0.3,10.3,26.1,17.7,0.1,0.4,0.6,.131,-3.9,2.4,-1.4,0.0
458,Yi Jianlian,24,DAL,PF,30,0,203,10.4,.433,.122,.256,6.7,20.3,13.6,4.1,1.8,3.1,13.3,24.1,-0.3,0.3,0.0,-0.003,-5.4,-0.3,-5.7,-0.2
459,T.J. Ford,28,SAS,PG,14,0,191,11.0,.519,.186,.326,1.8,8.8,5.4,32.7,2.4,0.8,31.9,17.2,0.0,0.2,0.2,.053,-2.8,0.7,-2.0,0.0
460,Juwan Howard,38,MIA,PF,28,0,190,3.6,.354,.000,.182,11.8,17.6,14.8,7.8,1.1,0.4,25.2,19.4,-0.6,0.3,-0.3,-0.076,-7.0,-1.9,-8.9,-0.3
461,Daniel Orton,21,ORL,PF,16,2,187,12.7,.549,.033,.833,11.6,12.5,12.0,4.3,2.3,3.8,14.6,12.0,0.2,0.3,0.5,.129,-3.6,0.6,-3.0,0.0
462,Kwame Brown,29,GSW,C,9,3,187,11.1,.519,.000,.850,9.7,24.8,17.3,3.2,2.2,0.0,20.3,17.0,-0.1,0.2,0.1,.031,-3.0,-0.7,-3.7,-0.1
463,Chris Wright,23,GSW,SF,24,1,186,18.6,.597,.000,.689,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,0.5,0.2,0.6,.163,0.0,0.1,0.0,0.1
464,Charlie Villanueva,27,DET,PF,13,0,180,16.2,.484,.495,.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,0.1,0.3,0.4,.096,-0.1,-0.5,-0.7,0.1
465,Jerome Dyson,24,NOH,PG,9,1,180,11.3,.525,.167,.750,1.3,11.1,6.3,16.2,3.3,0.9,23.9,22.0,-0.1,0.2,0.1,.026,-4.7,1.2,-3.6,-0.1
466,Julyan Stone,23,DEN,SG,22,2,179,13.0,.502,.355,.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,0.2,0.2,0.4,.101,0.0,2.7,2.7,0.2
467,Chris Johnson,26,2TM,C,27,0,175,10.8,.557,.000,.463,10.1,16.8,13.5,1.8,1.9,4.0,23.3,17.1,0.0,0.2,0.2,.059,-5.8,0.6,-5.2,-0.1
468,Chris Johnson,26,POR,C,20,0,93,11.4,.566,.000,.522,9.8,12.8,11.3,1.7,0.6,6.6,19.8,17.4,0.1,0.1,0.1,.077,-5.8,0.4,-5.4,-0.1
469,Chris Johnson,26,NOH,C,7,0,82,10.1,.546,.000,.389,10.3,21.4,16.0,2.0,3.3,1.0,27.5,16.8,-0.1,0.1,0.1,.038,-5.8,0.9,-4.9,-0.1
470,Cole Aldrich,23,OKC,C,26,0,173,17.7,.592,.000,.333,9.2,21.6,15.8,2.7,2.4,6.7,15.7,14.9,0.3,0.4,0.6,.176,-1.3,2.2,1.0,0.1
471,Damion James,24,NJN,SF,7,7,170,6.1,.422,.029,.343,4.6,18.3,11.3,2.8,2.2,3.2,23.0,14.1,-0.3,0.1,-0.2,-0.043,-6.2,0.2,-6.0,-0.2
472,Darius Morris,21,LAL,PG,19,0,169,5.2,.500,.214,.214,1.4,8.8,5.3,19.1,0.6,0.0,29.2,17.6,-0.2,0.1,-0.2,-0.045,-5.8,-2.0,-7.8,-0.2
473,Elliot Williams,22,POR,SG,24,0,149,18.8,.537,.365,.243,5.4,9.6,7.4,8.0,2.1,1.6,5.8,26.7,0.2,0.1,0.3,.105,0.7,-0.8,-0.1,0.1
474,Brad Miller,35,MIN,C,15,1,146,10.7,.542,.556,.444,3.0,11.5,7.2,24.3,1.4,1.0,27.1,13.5,0.1,0.1,0.2,.060,-1.0,0.1,-1.0,0.0
475,Lazar Hayward,25,OKC,SF,26,0,141,3.1,.427,.368,.316,1.7,10.6,6.5,4.2,1.1,0.5,17.2,16.8,-0.2,0.1,-0.1,-0.040,-6.5,-1.9,-8.5,-0.2
476,Jeff Foster,35,IND,C,11,0,141,11.1,.569,.056,.500,14.5,19.0,16.7,4.2,3.0,0.6,24.2,9.3,0.2,0.2,0.4,.134,-2.2,1.6,-0.6,0.1
477,Hasheem Thabeet,24,2TM,C,20,3,139,12.4,.587,.000,.952,13.1,22.2,17.6,0.0,0.4,5.5,21.2,12.4,0.1,0.2,0.3,.102,-3.4,-0.4,-3.9,-0.1
478,Hasheem Thabeet,24,HOU,C,5,0,23,16.4,1.000,.000,.000,5.0,30.6,17.7,0.0,0.0,6.5,0.0,5.9,0.1,0.0,0.1,.228,-0.7,3.5,2.8,0.0
479,Hasheem Thabeet,24,POR,C,15,3,116,11.6,.541,.000,1.111,14.8,20.5,17.6,0.0,0.5,5.3,23.0,13.7,0.1,0.1,0.2,.077,-3.9,-1.2,-5.2,-0.1
480,Eric Maynor,24,OKC,PG,9,0,137,9.1,.466,.436,.103,2.7,7.8,5.4,24.1,1.9,0.0,21.3,17.1,0.0,0.1,0.1,.037,-1.9,-0.8,-2.7,0.0
481,Brook Lopez,23,NJN,C,5,5,136,21.9,.527,.000,.416,6.6,8.8,7.7,10.2,0.4,2.3,6.2,32.7,0.3,0.0,0.3,.091,3.4,-2.8,0.6,0.1
482,Vernon Macklin,25,DET,C,23,0,135,18.2,.559,.000,.400,12.0,18.3,15.0,6.4,1.6,2.3,6.8,15.1,0.3,0.1,0.5,.161,1.3,-0.1,1.2,0.1
483,Josh Davis,31,MEM,PF,15,0,130,11.3,.459,.481,.296,14.1,10.1,12.1,6.8,2.8,0.6,8.9,11.7,0.2,0.2,0.3,.124,-0.6,1.1,0.6,0.1
484,Marcus Morris,22,HOU,PF,17,0,126,3.8,.348,.315,.148,4.6,10.2,7.4,3.7,0.8,1.2,6.5,22.2,-0.3,0.1,-0.2,-0.083,-6.6,-2.7,-9.3,-0.2
485,Armon Johnson,22,2TM,PG,9,0,124,12.9,.515,.070,.140,0.9,11.6,6.1,16.1,2.1,0.0,11.6,19.1,0.1,0.0,0.1,.050,-1.8,0.1,-1.7,0.0
486,Armon Johnson,22,POR,PG,1,0,5,20.7,1.000,.000,.000,0.0,23.8,11.7,0.0,10.5,0.0,50.0,18.3,0.0,0.0,0.0,.042,-4.2,9.1,4.9,0.0
487,Armon Johnson,22,NJN,PG,8,0,119,12.5,.504,.071,.143,0.9,11.0,5.9,16.7,1.8,0.0,10.1,19.1,0.1,0.0,0.1,.051,-1.7,-0.3,-2.0,0.0
488,Jamario Moon,31,CHA,SF,8,0,123,3.4,.362,.417,.083,1.8,19.3,10.3,6.4,0.4,3.0,24.3,12.3,-0.3,0.0,-0.3,-0.100,-6.4,-0.9,-7.3,-0.2
489,Brian Scalabrine,33,CHI,PF,28,0,122,13.5,.490,.233,.200,7.5,11.7,9.6,18.7,2.2,3.5,21.6,15.5,0.0,0.2,0.3,.108,-1.0,2.6,1.6,0.1
490,Solomon Alabi,23,TOR,C,14,0,122,14.2,.418,.000,.222,14.6,30.4,22.6,4.1,0.9,6.0,11.2,17.2,0.0,0.2,0.2,.083,-2.9,0.7,-2.2,0.0
491,Mike James,36,CHI,PG,11,0,120,13.7,.505,.204,.163,1.9,7.3,4.6,39.8,1.8,1.2,21.0,25.3,0.1,0.2,0.3,.111,-0.8,0.4,-0.4,0.0
492,Trey Thompkins,21,LAC,C,24,0,119,12.0,.445,.213,.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,.004,-3.2,-2.5,-5.7,-0.1
493,Carldell Johnson,29,NOH,PG,15,0,119,8.9,.372,.429,.086,1.0,7.9,4.5,29.4,3.7,0.0,16.2,17.2,-0.1,0.1,0.0,-0.003,-3.1,1.7,-1.5,0.0
494,Mikki Moore,36,GSW,C,7,0,118,6.3,.520,.000,.350,6.8,14.4,10.6,6.0,1.3,1.9,23.3,11.8,0.0,0.1,0.1,.022,-6.8,-0.1,-6.9,-0.1
495,DeAndre Liggins,23,ORL,SF,17,0,115,8.9,.495,.160,.760,5.9,9.2,7.5,7.1,2.8,0.0,23.1,17.7,-0.1,0.1,0.0,.000,-4.2,-0.3,-4.5,-0.1
496,Renaldo Balkman,27,NYK,SF,14,0,115,14.3,.570,.281,.344,6.0,20.3,13.1,7.2,1.8,2.1,14.0,16.7,0.1,0.2,0.3,.142,-1.3,0.8,-0.5,0.0
497,Larry Hughes,33,ORL,PG,9,0,114,-4.8,.262,.318,.091,1.0,4.1,2.5,9.2,0.9,0.0,34.4,14.3,-0.5,0.0,-0.5,-0.193,-11.0,-0.9,-11.9,-0.3
498,Earl Boykins,35,HOU,PG,8,0,111,10.3,.458,.250,.417,0.0,11.6,5.7,23.0,0.5,0.0,14.1,20.3,0.0,0.0,0.1,.029,-2.2,-1.9,-4.0,-0.1
499,Hassan Whiteside,22,SAC,C,18,0,109,16.2,.449,.000,.444,15.4,24.3,19.6,0.0,1.4,10.0,13.4,14.8,0.0,0.2,0.2,.073,-2.0,0.4,-1.6,0.0
500,Jerome Jordan,25,NYK,C,21,0,108,18.3,.561,.000,.303,14.8,14.1,14.4,6.3,0.5,4.4,5.1,16.4,0.3,0.1,0.5,.211,0.2,-0.4,-0.2,0.1
501,Sean Williams,25,2TM,C,11,0,107,18.7,.722,.000,.591,14.1,12.6,13.4,7.4,2.0,5.9,26.5,16.5,0.2,0.2,0.4,.199,-2.1,2.4,0.4,0.1
502,Sean Williams,25,DAL,C,8,0,65,18.8,.778,.000,.375,15.7,6.9,11.2,5.5,0.8,6.1,27.3,18.3,0.2,0.1,0.2,.182,-2.2,0.7,-1.5,0.0
503,Sean Williams,25,BOS,C,3,0,42,18.6,.606,.000,1.167,11.8,21.4,16.8,10.4,3.8,5.5,24.8,13.8,0.1,0.1,0.2,.226,-1.9,5.1,3.3,0.1
504,Jeff Ayres,24,IND,C,20,1,106,13.4,.435,.000,.194,12.8,22.1,17.5,6.3,1.5,1.5,4.9,17.6,0.1,0.2,0.3,.115,-1.9,-1.0,-2.8,0.0
505,Christian Eyenga,22,2TM,SF,7,0,102,4.8,.298,.120,.320,4.4,11.5,7.8,7.5,1.5,3.7,9.5,14.0,-0.2,0.1,-0.1,-0.061,-5.1,-0.4,-5.6,-0.1
506,Christian Eyenga,22,CLE,SF,6,0,83,2.1,.208,.105,.316,4.0,12.8,8.2,7.2,1.9,3.7,8.5,12.8,-0.2,0.1,-0.2,-0.103,-6.3,-0.1,-6.4,-0.1
507,Christian Eyenga,22,LAL,SF,1,0,19,16.7,.581,.167,.333,6.2,5.6,5.9,8.8,0.0,3.8,12.7,19.0,0.0,0.0,0.0,.122,-0.1,-1.8,-1.9,0.0
508,Darryl Watkins,27,NOH,C,5,0,98,10.8,.525,.000,1.286,9.9,22.7,16.4,4.7,2.8,3.4,26.7,14.4,-0.1,0.2,0.1,.056,-5.0,1.1,-3.9,0.0
509,Mychel Thompson,23,CLE,SG,5,3,95,2.2,.375,.458,.000,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-1.1,-7.1,-0.1
510,Courtney Fortson,23,2TM,PG,10,0,95,9.9,.453,.406,.469,7.4,11.2,9.3,16.1,1.7,0.0,20.6,23.4,-0.1,0.1,0.0,-0.019,-2.9,-1.3,-4.3,-0.1
511,Courtney Fortson,23,LAC,PG,4,0,46,11.4,.533,.333,.750,10.2,10.5,10.3,16.6,0.0,0.0,23.9,21.0,0.0,0.0,0.0,.030,-0.7,-3.0,-3.7,0.0
512,Courtney Fortson,23,HOU,PG,6,0,49,8.5,.398,.450,.300,4.7,12.0,8.3,15.6,3.2,0.0,18.1,25.6,-0.1,0.1,-0.1,-0.065,-5.0,0.2,-4.8,0.0
513,Keith Bogans,31,NJN,SF,5,1,94,4.8,.453,.571,.238,6.0,7.6,6.8,5.1,1.1,0.0,11.5,12.8,0.0,0.0,0.0,-0.005,-5.2,-2.7,-7.9,-0.1
514,Justin Dentmon,26,2TM,PG,6,0,91,4.8,.424,.500,.214,0.0,10.2,5.1,18.0,1.2,0.0,18.6,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7.0,-0.1
515,Justin Dentmon,26,SAS,PG,2,0,19,1.6,.333,.667,.000,0.0,5.9,3.0,7.4,2.7,0.0,14.3,16.8,-0.1,0.0,0.0,-0.090,-9.0,1.4,-7.5,0.0
516,Justin Dentmon,26,TOR,PG,4,0,72,5.7,.446,.455,.273,0.0,11.3,5.7,20.9,0.7,0.0,19.6,20.1,-0.1,0.0,-0.1,-0.039,-5.8,-1.1,-6.9,-0.1
517,Tyler Honeycutt,21,SAC,SF,15,0,88,10.4,.382,.125,.208,3.6,14.4,8.7,11.5,2.3,2.5,7.1,13.9,0.0,0.1,0.0,.013,-2.0,-0.2,-2.2,0.0
518,Craig Brackins,24,PHI,PF,14,1,88,4.3,.325,.273,.061,6.3,12.7,9.5,13.5,0.0,0.9,10.6,20.2,-0.2,0.1,-0.1,-0.065,-6.3,-2.7,-9.0,-0.2
519,Justin Harper,22,ORL,PF,14,0,84,1.7,.318,.419,.032,4.1,12.5,8.2,3.9,1.3,2.8,16.0,20.9,-0.3,0.1,-0.3,-0.145,-7.7,-2.3,-9.9,-0.2
520,Erick Dampier,36,ATL,C,15,0,83,5.5,.125,.000,.000,14.3,21.0,17.7,6.5,0.6,3.7,27.3,6.2,-0.1,0.1,0.1,.035,-4.9,0.2,-4.7,-0.1
521,Eddy Curry,29,MIA,C,14,1,83,3.6,.508,.000,.308,6.0,11.1,8.6,1.9,0.0,2.0,25.3,22.1,-0.2,0.1,-0.1,-0.046,-9.4,-2.3,-11.8,-0.2
522,Larry Owens,29,NJN,SF,7,0,75,5.8,.509,.455,.364,3.0,17.5,10.1,8.1,0.0,1.0,13.6,9.0,0.0,0.0,0.1,.035,-3.9,-0.7,-4.6,0.0
523,Greg Smith,21,HOU,C,8,0,69,12.3,.636,.000,.000,8.3,25.5,16.8,2.2,1.5,5.4,8.3,7.9,0.1,0.1,0.2,.165,-4.2,3.4,-0.8,0.0
524,Morris Almond,26,WAS,SG,4,0,67,8.7,.382,.176,.176,1.7,11.9,6.7,4.4,5.4,0.0,5.2,12.9,-0.1,0.1,0.0,.032,-6.0,4.2,-1.8,0.0
525,Jeff Adrien,25,HOU,PF,8,0,63,11.2,.493,.000,.750,9.1,31.6,20.3,2.4,0.0,2.4,8.6,16.8,0.1,0.1,0.1,.106,-4.0,-0.2,-4.3,0.0
526,Trey Johnson,27,NOH,SG,11,0,61,11.8,.648,.000,.357,6.0,17.3,11.7,11.1,0.9,0.0,23.6,16.4,0.1,0.0,0.1,.096,-2.7,-0.3,-2.9,0.0
527,D.J. Kennedy,22,CLE,SF,2,0,59,4.7,.466,.333,.167,1.9,12.0,6.7,8.2,1.8,0.0,18.9,12.1,0.0,0.0,0.0,-0.023,-5.9,-0.7,-6.7,-0.1
528,AndrÃ©s Nocioni,32,PHI,SF,11,1,56,1.8,.342,.300,.550,2.0,25.9,13.9,2.6,1.0,1.3,16.8,25.0,-0.3,0.1,-0.2,-0.139,-10.7,-2.3,-12.9,-0.2
